Config #    Energy                 Total CNA Profile
11          -0.019804063028678     Dict("(7,14,14)" => 6, "(9,19,19)" => 4, "(7,12,12)" => 3, "(8,17,17)" => 5, "(6,10,10)" => 18, "(11,26,26)" => 2, "(5,10,10)" => 2, "(7,16,16)" => 3, "(7,11,11)" => 2, "(8,21,21)" => 2, "(9,21,21)" => 4, "(7,13,13)" => 10, "(12,31,31)" => 2, "(3,3,3)" => 5, "(6,14,14)" => 2, "(5,6,6)" => 4, "(2,1,1)" => 3, "(10,25,25)" => 2, "(8,18,18)" => 3, "(4,6,6)" => 23, "(4,4,4)" => 1, "(9,17,17)" => 1, "(6,13,13)" => 2, "(11,28,27)" => 1, "(8,14,14)" => 3, "(5,9,9)" => 7, "(12,33,32)" => 1, "(10,22,22)" => 2, "(12,33,33)" => 1, "(9,20,20)" => 4, "(4,5,5)" => 9, "(10,20,20)" => 1, "(8,13,13)" => 1, "(11,30,30)" => 3, "(10,24,24)" => 2, "(6,11,11)" => 12, "(7,15,15)" => 3, "(5,7,7)" => 14, "(10,23,23)" => 2, "(8,15,15)" => 1, "(7,17,17)" => 5, "(6,12,12)" => 4, "(9,23,23)" => 1, "(8,16,16)" => 3, "(5,8,8)" => 21, "(6,9,9)" => 5, "(9,18,18)" => 3, "(13,38,38)" => 1)
12          -0.019802152024175     Dict("(7,14,14)" => 11, "(9,19,19)" => 2, "(7,12,12)" => 3, "(8,19,19)" => 1, "(14,39,39)" => 1, "(8,17,17)" => 7, "(6,10,10)" => 16, "(11,26,26)" => 1, "(5,10,10)" => 17, "(7,11,11)" => 1, "(10,28,28)" => 1, "(4,3,3)" => 1, "(9,21,21)" => 1, "(6,8,8)" => 3, "(11,27,27)" => 1, "(7,13,13)" => 6, "(12,31,31)" => 2, "(3,3,3)" => 3, "(13,36,36)" => 1, "(5,6,6)" => 3, "(2,1,1)" => 2, "(10,25,25)" => 1, "(8,18,18)" => 2, "(4,6,6)" => 7, "(4,4,4)" => 10, "(6,13,13)" => 1, "(11,28,27)" => 1, "(5,9,9)" => 4, "(10,22,22)" => 1, "(9,20,20)" => 2, "(12,30,30)" => 1, "(4,5,5)" => 9, "(9,22,22)" => 2, "(10,24,24)" => 4, "(10,26,26)" => 2, "(15,43,43)" => 1, "(6,11,11)" => 14, "(7,15,15)" => 4, "(5,7,7)" => 13, "(10,23,23)" => 7, "(8,15,15)" => 7, "(6,12,12)" => 14, "(8,16,16)" => 1, "(15,45,45)" => 1, "(5,8,8)" => 15, "(3,2,2)" => 5, "(6,9,9)" => 4, "(9,18,18)" => 1, "(13,38,38)" => 1)
13          -0.019679135094147     Dict("(6,11,10)" => 1, "(7,14,14)" => 9, "(17,55,55)" => 1, "(7,12,12)" => 1, "(8,19,19)" => 5, "(8,17,17)" => 2, "(6,10,10)" => 7, "(8,20,20)" => 6, "(11,26,26)" => 1, "(5,10,10)" => 26, "(7,16,16)" => 2, "(14,42,42)" => 1, "(12,34,34)" => 2, "(11,29,29)" => 3, "(9,21,21)" => 5, "(6,8,8)" => 1, "(11,27,27)" => 1, "(11,28,28)" => 3, "(7,13,13)" => 6, "(3,3,3)" => 8, "(5,6,6)" => 2, "(2,1,1)" => 2, "(10,25,25)" => 1, "(8,18,18)" => 3, "(4,6,6)" => 8, "(10,26,25)" => 1, "(9,17,17)" => 1, "(4,4,4)" => 2, "(6,13,13)" => 8, "(5,9,9)" => 6, "(9,19,17)" => 1, "(10,22,22)" => 2, "(12,33,33)" => 1, "(9,20,20)" => 2, "(4,5,5)" => 9, "(8,13,13)" => 1, "(9,22,22)" => 2, "(10,26,26)" => 3, "(6,11,11)" => 12, "(7,15,15)" => 5, "(14,41,41)" => 1, "(6,9,8)" => 1, "(5,7,7)" => 7, "(10,23,23)" => 1, "(8,15,15)" => 1, "(7,17,17)" => 2, "(6,12,12)" => 20, "(9,23,23)" => 3, "(8,16,16)" => 2, "(11,31,31)" => 2, "(5,8,8)" => 12, "(6,9,9)" => 1, "(9,18,18)" => 2)
14          -0.019388091053636     Dict("(6,11,10)" => 2, "(8,15,14)" => 1, "(7,14,14)" => 11, "(13,33,33)" => 1, "(9,19,19)" => 2, "(7,12,12)" => 4, "(8,19,19)" => 2, "(8,17,16)" => 1, "(8,17,17)" => 5, "(6,10,10)" => 5, "(8,20,20)" => 2, "(5,10,10)" => 4, "(7,16,16)" => 4, "(7,11,11)" => 1, "(11,29,29)" => 1, "(9,21,21)" => 2, "(11,27,27)" => 1, "(11,28,28)" => 1, "(7,13,13)" => 7, "(12,34,33)" => 1, "(3,3,3)" => 9, "(5,6,6)" => 3, "(2,1,1)" => 1, "(10,25,25)" => 5, "(8,18,18)" => 4, "(4,6,6)" => 30, "(9,17,17)" => 1, "(6,13,13)" => 12, "(15,44,44)" => 1, "(5,9,9)" => 6, "(10,22,22)" => 1, "(12,33,33)" => 1, "(9,20,20)" => 3, "(11,25,25)" => 1, "(4,5,5)" => 10, "(9,22,22)" => 3, "(10,24,24)" => 4, "(10,26,26)" => 1, "(6,11,11)" => 10, "(7,15,15)" => 2, "(5,7,7)" => 11, "(10,23,23)" => 4, "(8,15,15)" => 1, "(8,19,18)" => 1, "(6,12,12)" => 8, "(8,16,16)" => 2, "(11,31,31)" => 1, "(5,8,8)" => 13, "(6,9,9)" => 3, "(13,35,35)" => 1, "(9,18,18)" => 1)
15          -0.019370081577524     Dict("(7,14,14)" => 7, "(9,19,19)" => 3, "(7,12,12)" => 2, "(8,19,19)" => 4, "(8,17,17)" => 6, "(11,29,28)" => 1, "(6,10,10)" => 4, "(8,20,20)" => 1, "(5,10,10)" => 12, "(7,17,16)" => 1, "(7,16,16)" => 1, "(14,42,42)" => 1, "(9,25,25)" => 2, "(12,34,34)" => 2, "(8,21,21)" => 2, "(11,29,29)" => 1, "(9,21,21)" => 4, "(6,8,8)" => 1, "(11,27,27)" => 1, "(7,13,13)" => 2, "(12,31,31)" => 2, "(3,3,3)" => 8, "(6,14,14)" => 2, "(9,22,21)" => 1, "(5,6,6)" => 1, "(10,25,25)" => 2, "(8,18,18)" => 4, "(4,6,6)" => 13, "(4,4,4)" => 4, "(6,13,13)" => 3, "(8,14,14)" => 1, "(5,9,9)" => 16, "(10,22,22)" => 1, "(12,33,33)" => 1, "(9,20,20)" => 5, "(4,5,5)" => 11, "(11,30,30)" => 1, "(9,22,22)" => 1, "(10,24,24)" => 3, "(10,26,26)" => 2, "(9,21,20)" => 1, "(6,11,11)" => 10, "(7,15,15)" => 8, "(9,24,24)" => 1, "(7,10,10)" => 1, "(5,7,7)" => 7, "(10,23,23)" => 3, "(8,15,15)" => 1, "(7,17,17)" => 3, "(6,12,12)" => 17, "(9,23,23)" => 2, "(8,16,16)" => 5, "(11,31,31)" => 1, "(5,8,8)" => 10, "(3,2,2)" => 3, "(6,9,9)" => 2)
16          -0.019600170201677     Dict("(7,14,14)" => 3, "(9,19,19)" => 1, "(7,12,12)" => 5, "(8,19,19)" => 6, "(8,17,17)" => 2, "(6,10,10)" => 10, "(10,25,24)" => 1, "(8,20,20)" => 1, "(11,26,26)" => 1, "(5,10,10)" => 13, "(7,16,16)" => 2, "(12,35,35)" => 1, "(7,11,11)" => 1, "(14,42,42)" => 2, "(11,29,29)" => 2, "(9,21,21)" => 4, "(6,8,8)" => 2, "(7,13,13)" => 7, "(11,28,28)" => 1, "(12,31,31)" => 1, "(3,3,3)" => 6, "(5,6,6)" => 1, "(10,25,25)" => 1, "(8,18,18)" => 4, "(6,7,7)" => 1, "(4,6,6)" => 10, "(4,4,4)" => 6, "(6,13,13)" => 7, "(12,36,36)" => 1, "(12,32,32)" => 1, "(5,9,9)" => 7, "(10,27,27)" => 3, "(12,33,33)" => 1, "(9,20,20)" => 4, "(11,27,26)" => 1, "(13,37,37)" => 1, "(4,5,5)" => 16, "(14,44,44)" => 2, "(11,30,30)" => 1, "(9,22,22)" => 3, "(10,26,26)" => 2, "(6,11,11)" => 8, "(7,15,15)" => 13, "(14,41,41)" => 1, "(10,24,23)" => 1, "(9,24,24)" => 2, "(5,7,7)" => 9, "(7,12,11)" => 1, "(8,15,15)" => 2, "(7,17,17)" => 3, "(6,12,12)" => 14, "(9,23,23)" => 1, "(8,16,16)" => 4, "(5,8,8)" => 13, "(3,2,2)" => 1, "(6,9,9)" => 1, "(9,18,18)" => 1)
17          -0.019513959216711     Dict("(7,14,14)" => 7, "(9,19,19)" => 1, "(7,12,12)" => 3, "(8,17,17)" => 2, "(6,10,10)" => 14, "(11,26,26)" => 2, "(5,10,10)" => 8, "(7,11,11)" => 5, "(9,21,21)" => 3, "(6,8,8)" => 1, "(11,27,27)" => 2, "(7,13,13)" => 6, "(3,3,3)" => 7, "(2,1,1)" => 2, "(10,25,25)" => 3, "(8,18,18)" => 1, "(4,6,6)" => 24, "(4,4,4)" => 1, "(12,32,32)" => 1, "(5,9,9)" => 5, "(10,22,22)" => 1, "(11,24,24)" => 1, "(9,20,20)" => 4, "(12,30,30)" => 1, "(11,25,25)" => 2, "(4,5,5)" => 8, "(9,22,22)" => 1, "(10,24,24)" => 3, "(7,14,13)" => 1, "(6,11,11)" => 26, "(7,15,15)" => 3, "(7,10,10)" => 1, "(5,7,7)" => 13, "(10,23,23)" => 4, "(8,18,17)" => 1, "(8,15,15)" => 4, "(6,12,12)" => 5, "(8,16,16)" => 8, "(5,8,8)" => 20, "(3,2,2)" => 2, "(12,29,29)" => 1, "(6,9,9)" => 2, "(9,18,18)" => 3, "(7,11,10)" => 1)
18          -0.019704869629699     Dict("(7,15,15)" => 1, "(9,21,21)" => 2, "(6,8,8)" => 2, "(7,13,13)" => 5, "(8,14,13)" => 1, "(3,3,3)" => 2, "(7,12,12)" => 3, "(2,1,1)" => 7, "(4,5,5)" => 7, "(8,17,17)" => 7, "(5,7,7)" => 26, "(8,18,18)" => 5, "(6,10,10)" => 20, "(4,6,6)" => 20, "(10,23,23)" => 1, "(5,10,10)" => 7, "(8,15,15)" => 2, "(6,12,12)" => 6, "(4,4,4)" => 9, "(8,16,16)" => 2, "(7,11,11)" => 3, "(10,26,26)" => 2, "(5,8,8)" => 22, "(8,14,14)" => 8, "(3,2,2)" => 2, "(6,11,11)" => 3, "(9,18,18)" => 12, "(6,9,9)" => 7, "(4,3,3)" => 3)
19          -0.01950522317073      Dict("(7,14,14)" => 6, "(9,19,19)" => 2, "(7,12,12)" => 5, "(8,19,19)" => 3, "(8,17,17)" => 5, "(6,10,10)" => 9, "(8,20,20)" => 1, "(5,10,10)" => 6, "(12,35,35)" => 1, "(7,11,11)" => 2, "(9,25,25)" => 1, "(10,28,28)" => 1, "(10,21,21)" => 2, "(9,21,21)" => 3, "(6,8,8)" => 4, "(11,27,27)" => 1, "(7,13,13)" => 6, "(11,28,28)" => 1, "(3,3,3)" => 13, "(7,18,18)" => 3, "(6,14,14)" => 2, "(5,6,6)" => 3, "(2,1,1)" => 2, "(8,18,18)" => 5, "(4,6,6)" => 11, "(4,4,4)" => 4, "(6,13,13)" => 1, "(12,32,32)" => 2, "(8,14,14)" => 1, "(5,9,9)" => 6, "(10,22,22)" => 4, "(12,33,33)" => 2, "(9,20,20)" => 1, "(4,5,5)" => 8, "(8,13,13)" => 1, "(15,48,47)" => 1, "(9,22,22)" => 2, "(10,24,24)" => 2, "(10,26,26)" => 2, "(6,11,11)" => 10, "(7,15,15)" => 2, "(14,41,41)" => 1, "(11,32,32)" => 1, "(5,7,7)" => 16, "(10,23,23)" => 1, "(8,15,15)" => 1, "(12,37,37)" => 1, "(7,17,17)" => 2, "(6,12,12)" => 6, "(9,23,23)" => 2, "(8,16,16)" => 2, "(11,31,31)" => 1, "(5,8,8)" => 23, "(3,2,2)" => 2, "(6,9,9)" => 8, "(9,18,18)" => 2, "(13,38,38)" => 1)
20          -0.019493557668631     Dict("(8,15,14)" => 1, "(7,14,14)" => 12, "(9,19,19)" => 3, "(7,12,12)" => 7, "(8,19,19)" => 4, "(8,17,17)" => 2, "(6,10,10)" => 11, "(11,26,26)" => 1, "(5,10,10)" => 12, "(7,16,16)" => 2, "(7,11,11)" => 1, "(14,42,42)" => 1, "(12,34,34)" => 1, "(8,21,21)" => 1, "(11,29,29)" => 1, "(10,21,21)" => 1, "(9,21,21)" => 2, "(11,27,27)" => 1, "(7,13,13)" => 12, "(12,31,31)" => 2, "(3,3,3)" => 10, "(9,22,21)" => 1, "(5,6,6)" => 2, "(2,1,1)" => 1, "(10,25,25)" => 2, "(7,13,12)" => 1, "(8,18,18)" => 2, "(6,7,7)" => 1, "(4,6,6)" => 16, "(4,4,4)" => 6, "(12,36,36)" => 1, "(5,9,9)" => 4, "(10,27,27)" => 3, "(9,20,20)" => 2, "(12,30,30)" => 1, "(11,25,25)" => 1, "(4,5,5)" => 6, "(10,24,24)" => 2, "(10,26,26)" => 1, "(9,21,20)" => 1, "(6,11,11)" => 13, "(7,15,15)" => 3, "(10,24,23)" => 1, "(11,32,32)" => 1, "(5,7,7)" => 9, "(10,23,23)" => 1, "(7,17,17)" => 2, "(6,12,12)" => 17, "(9,23,23)" => 2, "(8,16,16)" => 4, "(11,31,31)" => 2, "(5,8,8)" => 12, "(3,2,2)" => 5, "(6,9,9)" => 3, "(9,18,18)" => 1, "(13,35,35)" => 2, "(13,38,38)" => 2)
21          -0.019651137707352     Dict("(6,11,10)" => 1, "(7,14,14)" => 5, "(9,19,19)" => 5, "(7,12,12)" => 6, "(11,24,23)" => 1, "(8,19,19)" => 2, "(8,17,17)" => 3, "(6,10,10)" => 15, "(5,10,10)" => 4, "(7,16,16)" => 1, "(12,35,35)" => 1, "(7,11,11)" => 1, "(9,21,21)" => 3, "(11,27,27)" => 1, "(7,13,13)" => 11, "(3,3,3)" => 14, "(13,36,36)" => 1, "(6,14,14)" => 7, "(5,6,6)" => 3, "(10,25,25)" => 4, "(8,18,18)" => 2, "(6,7,7)" => 1, "(4,6,6)" => 9, "(4,4,4)" => 4, "(6,13,13)" => 4, "(12,32,32)" => 1, "(11,28,27)" => 1, "(5,9,9)" => 1, "(9,20,20)" => 6, "(13,37,37)" => 1, "(6,12,11)" => 1, "(11,25,25)" => 1, "(4,5,5)" => 23, "(11,30,30)" => 2, "(9,22,22)" => 1, "(10,24,24)" => 4, "(7,15,14)" => 1, "(10,26,26)" => 2, "(6,11,11)" => 6, "(7,15,15)" => 6, "(7,10,10)" => 1, "(5,7,7)" => 13, "(10,23,23)" => 2, "(8,15,15)" => 6, "(6,12,12)" => 4, "(8,16,16)" => 4, "(11,31,31)" => 1, "(5,8,8)" => 13, "(6,9,9)" => 6)
